time,pmatrix_pop0,pmatrix_pop1,fssh_pop0,fssh_pop1,ehrenfest_pop0,ehrenfest_pop1,dvr_pop0,dvr_pop1
3430.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843962,0.7735776996156064,0.26913171055984964,0.7308682894401418
3435.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843963,0.7735776996156067,0.26913171029381017,0.7308682897061817
3440.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843963,0.773577699615607,0.26913171006257963,0.7308682899374118
3445.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843963,0.773577699615607,0.2691317098623183,0.7308682901376733
3450.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439642,0.7735776996156074,0.26913170968956635,0.7308682903104256
3455.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843964,0.7735776996156071,0.26913170954121296,0.7308682904587788
3460.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843964,0.773577699615607,0.26913170941446346,0.7308682905855283
3465.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439637,0.7735776996156069,0.2691317093068078,0.7308682906931834
3470.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439629,0.7735776996156065,0.26913170921599844,0.7308682907839935
3475.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439645,0.773577699615607,0.2691317091400197,0.7308682908599717
3480.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439656,0.7735776996156072,0.2691317090770702,0.7308682909229212
3485.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439667,0.7735776996156076,0.26913170902553935,0.7308682909744525
3490.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439667,0.7735776996156078,0.26913170898399175,0.7308682910159994
3495.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439665,0.7735776996156078,0.2691317089511453,0.7308682910488458
3500.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843968,0.7735776996156083,0.26913170892586175,0.7308682910741293
3505.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439684,0.7735776996156085,0.2691317089071268,0.7308682910928648
3510.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439676,0.7735776996156084,0.2691317088940418,0.7308682911059496
3515.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439679,0.7735776996156085,0.2691317088858102,0.7308682911141814
3520.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439676,0.773577699615609,0.2691317088817245,0.7308682911182668
3525.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439665,0.7735776996156085,0.2691317088811633,0.7308682911188281
3530.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439673,0.7735776996156087,0.2691317088835739,0.7308682911164175
3535.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843968,0.7735776996156091,0.26913170888847465,0.7308682911115164
3540.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439676,0.7735776996156094,0.269131708895438,0.7308682911045528
3545.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843967,0.773577699615609,0.2691317089040918,0.7308682910958992
3550.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843967,0.773577699615609,0.26913170891410704,0.7308682910858844
3555.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439684,0.7735776996156096,0.26913170892519966,0.7308682910747916
3560.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439676,0.7735776996156093,0.26913170893712113,0.7308682910628701
3565.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439662,0.7735776996156091,0.2691317089496552,0.7308682910503356
3570.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843966,0.7735776996156087,0.2691317089626173,0.7308682910373735
3575.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439656,0.7735776996156087,0.26913170897584215,0.7308682910241493
3580.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843967,0.7735776996156093,0.26913170898919714,0.7308682910107936
3585.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843968,0.77357769961561,0.2691317090025625,0.7308682909974284
3590.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439692,0.7735776996156098,0.2691317090158378,0.7308682909841533
3595.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439692,0.77357769961561,0.2691317090289412,0.7308682909710496
3600.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439692,0.7735776996156098,0.2691317090418024,0.7308682909581881
3605.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439692,0.77357769961561,0.269131709054363,0.7308682909456276
3610.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439692,0.7735776996156098,0.26913170906657785,0.7308682909334127
3615.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439703,0.7735776996156105,0.2691317090784083,0.7308682909215826
3620.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439698,0.7735776996156104,0.2691317090898273,0.7308682909101635
3625.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439703,0.7735776996156105,0.2691317091008138,0.7308682908991764
3630.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.226422300384397,0.7735776996156108,0.2691317091113517,0.7308682908886389
3635.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.226422300384397,0.773577699615611,0.26913170912143175,0.730868290878559
3640.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843969,0.7735776996156106,0.2691317091310501,0.7308682908689403
3645.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439698,0.7735776996156107,0.2691317091402076,0.7308682908597824
3650.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.226422300384397,0.7735776996156111,0.26913170914890505,0.730868290851085
3655.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843971,0.7735776996156114,0.2691317091571494,0.7308682908428407
3660.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.226422300384397,0.7735776996156112,0.26913170916495033,0.7308682908350403
3665.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439687,0.7735776996156108,0.26913170917231655,0.7308682908276735
3670.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439687,0.7735776996156112,0.269131709179263,0.7308682908207271
3675.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.226422300384397,0.7735776996156114,0.269131709185801,0.7308682908141891
3680.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439703,0.7735776996156116,0.2691317091919478,0.7308682908080429
3685.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439703,0.773577699615612,0.2691317091977181,0.7308682908022718
3690.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439712,0.7735776996156118,0.2691317092031284,0.7308682907968616
3695.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439703,0.7735776996156114,0.26913170920819546,0.7308682907917944
3700.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439698,0.7735776996156116,0.26913170921293417,0.7308682907870558
3705.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439692,0.7735776996156114,0.2691317092173653,0.7308682907826248
3710.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439692,0.7735776996156112,0.2691317092215019,0.730868290778488
3715.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843968,0.7735776996156107,0.26913170922536095,0.7308682907746288
3720.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843967,0.7735776996156105,0.2691317092289606,0.730868290771029
3725.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439665,0.7735776996156105,0.2691317092323137,0.7308682907676763
3730.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843967,0.7735776996156103,0.26913170923543855,0.7308682907645517
3735.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439679,0.7735776996156106,0.26913170923834456,0.7308682907616457
3740.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843968,0.7735776996156105,0.26913170924104957,0.7308682907589403
3745.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439676,0.7735776996156106,0.2691317092435652,0.7308682907564249
3750.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843967,0.7735776996156104,0.26913170924590424,0.7308682907540862
3755.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439687,0.7735776996156111,0.2691317092480796,0.7308682907519101
3760.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843968,0.7735776996156106,0.26913170925009905,0.7308682907498907
3765.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843967,0.7735776996156103,0.2691317092519766,0.7308682907480131
3770.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843968,0.7735776996156104,0.26913170925371965,0.7308682907462704
3775.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843967,0.7735776996156102,0.2691317092553388,0.7308682907446509
3780.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843968,0.7735776996156105,0.2691317092568435,0.7308682907431463
3785.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439687,0.7735776996156107,0.2691317092582387,0.7308682907417507
3790.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439698,0.7735776996156112,0.2691317092595341,0.7308682907404555
3795.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843968,0.7735776996156108,0.2691317092607352,0.7308682907392546
3800.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439687,0.7735776996156112,0.26913170926184926,0.7308682907381402
3805.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439695,0.7735776996156116,0.2691317092628833,0.7308682907371064
3810.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439703,0.7735776996156118,0.2691317092638406,0.7308682907361489
3815.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843971,0.7735776996156118,0.26913170926472724,0.7308682907352627
3820.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439717,0.7735776996156124,0.26913170926554875,0.7308682907344409
3825.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843972,0.7735776996156127,0.2691317092663067,0.7308682907336826
3830.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439726,0.7735776996156128,0.2691317092670092,0.7308682907329802
3835.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439717,0.7735776996156127,0.26913170926765684,0.7308682907323328
3840.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439715,0.7735776996156127,0.2691317092682558,0.7308682907317332
3845.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439728,0.7735776996156131,0.26913170926880653,0.7308682907311831
3850.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439737,0.7735776996156132,0.269131709269314,0.7308682907306758
3855.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843974,0.773577699615613,0.2691317092697819,0.7308682907302081
3860.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439734,0.7735776996156127,0.26913170927021113,0.7308682907297785
3865.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439737,0.7735776996156127,0.269131709270607,0.7308682907293829
3870.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843973,0.7735776996156127,0.2691317092709667,0.730868290729023
3875.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843973,0.7735776996156127,0.26913170927129826,0.7308682907286914
3880.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439726,0.7735776996156125,0.26913170927160296,0.730868290728387
3885.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439723,0.7735776996156122,0.2691317092718798,0.7308682907281091
3890.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439726,0.7735776996156117,0.26913170927213254,0.730868290727857
3895.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843972,0.7735776996156122,0.2691317092723631,0.7308682907276267
3900.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843973,0.7735776996156124,0.2691317092725723,0.7308682907274171
3905.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843973,0.773577699615613,0.26913170927276575,0.730868290727224
3910.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439728,0.7735776996156125,0.2691317092729399,0.7308682907270491
3915.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439726,0.7735776996156128,0.26913170927309776,0.7308682907268913
3920.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843972,0.7735776996156124,0.2691317092732427,0.7308682907267472
3925.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439715,0.7735776996156121,0.26913170927337254,0.730868290726617
3930.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439706,0.7735776996156118,0.2691317092734919,0.7308682907264977
3935.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439695,0.7735776996156115,0.26913170927360075,0.7308682907263891
3940.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439692,0.7735776996156115,0.269131709273698,0.7308682907262917
3945.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439695,0.7735776996156117,0.269131709273787,0.7308682907262024
3950.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439698,0.773577699615612,0.26913170927386854,0.7308682907261213
3955.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.2264223003843969,0.7735776996156115,0.2691317092739423,0.7308682907260476
3960.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439695,0.7735776996156117,0.26913170927400937,0.7308682907259799
3965.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439698,0.7735776996156118,0.26913170927407154,0.7308682907259177
3970.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439695,0.7735776996156114,0.26913170927412705,0.7308682907258625
3975.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439687,0.7735776996156112,0.26913170927417923,0.73086829072581
3980.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439679,0.773577699615611,0.26913170927422575,0.7308682907257636
3985.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439692,0.7735776996156112,0.26913170927426944,0.7308682907257197
3990.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.226422300384397,0.773577699615611,0.2691317092743085,0.7308682907256814
3995.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439712,0.7735776996156112,0.2691317092743451,0.7308682907256441
4000.0,0.4392878200802621,0.5607121799197379,0.40625,0.59375,0.22642230038439703,0.7735776996156107,0.26913170927437857,0.7308682907256108
